"","code","area_ha"
"1","1",16668
"2","2",2720
"3","3",839
"4","4",3911
"5","10",159029
"6","59",918
"7","123",7986
"8","187",111
"9","233",334
"10","235",1319
"11","249",14178
"12","251",101225
