"","paddy_raster_df","Freq"
"1","101",5186.0625
"2","102",3229.25
"3","103",1283.25
"4","104",10115.9375
"5","201",6004.6875
"6","202",61660.125
"7","203",18502.5625
"8","204",2695.5
"9","301",6490.375
"10","302",922.0625
"11","303",15888.5625
"12","304",18743.8125
"13","401",5753.3125
"14","402",17216
"15","403",1243.25
"16","404",106182.4375
