"","code","area_ha"
"1","1",86213
"2","2",11345
"3","3",3036
"4","4",22187
"5","27",365
"6","43",21
"7","59",3580
"8","91",39
"9","107",37
"10","123",7853
"11","139",1
"12","155",106
"13","171",3
"14","187",426
"15","219",16
"16","233",109
"17","235",643
"18","249",7295
"19","251",96753
