"","code","area_ha"
"1","1",776
"2","2",20175
"3","3",7605
"4","4",8297
"5","27",979
"6","43",24
"7","59",5636
"8","91",90
"9","107",95
"10","123",17475
"11","155",699
"12","171",1
"13","187",1902
"14","219",467
"15","233",39
"16","235",2588
"17","249",8049
"18","251",165131
