"","code","area_ha"
"1","1",165930
"2","2",35351
"3","3",47956
"4","4",37163
"5","27",14
"6","59",136
"7","107",20
"8","123",2685
"9","155",1
"10","187",288
"11","233",22
"12","235",812
"13","249",767
"14","251",18093
