"","code","area_ha"
"1","1",318
"2","2",1512
"3","3",4886
"4","4",733
"5","27",30
"6","59",718
"7","91",1
"8","123",27018
"9","155",6
"10","187",857
"11","219",1
"12","249",1052
"13","251",202896
