"","paddy_raster_df","Freq"
"1","101",8204.75
"2","102",4909.125
"3","103",6408
"4","201",3460.5
"5","202",62641.5
"6","203",13734.3125
"7","301",405.25
"8","302",2279.5
"9","303",18845
"10","304",7149.75
"11","401",443.75
"12","402",1828.375
"13","404",9920.5625
