"","code","area_ha"
"1","1",47
"2","2",189
"3","3",6
"4","4",18
"5","10",51299
"6","27",228
"7","59",1325
"8","91",72
"9","107",12
"10","123",8575
"11","155",135
"12","187",679
"13","219",26
"14","235",1343
"15","249",111
"16","251",175963
