"","code","area_ha"
"1","1",805
"2","2",1110
"3","3",469
"4","4",668
"5","11",1
"6","27",4387
"7","43",30
"8","59",13109
"9","75",1
"10","91",697
"11","107",229
"12","123",35881
"13","139",7
"14","155",2028
"15","171",3
"16","187",3809
"17","203",6
"18","219",427
"19","233",38
"20","235",1320
"21","249",1802
"22","251",173201
