"","code","area_ha"
"1","1",778
"2","3",49
"3","4",696
"4","11",1
"5","27",49
"6","43",250
"7","59",3126
"8","91",6
"9","107",1169
"10","123",20111
"11","139",12
"12","155",150
"13","171",179
"14","187",3318
"15","203",5
"16","219",14
"17","233",1
"18","235",6850
"19","249",571
"20","251",271903
