"","paddy_raster_df","Freq"
"1","101",131181.25
"2","102",19848.625
"3","103",9938
"4","201",4531.4375
"5","202",46448.875
"6","203",9950.5
"7","301",5418
"8","302",1560.3125
"9","303",9290.8125
"10","304",18141.5625
"11","401",3817.875
"12","402",1689.25
"13","404",45084.3125
