"","code","area_ha"
"1","1",4217
"2","2",12259
"3","3",16115
"4","4",6885
"5","27",50
"6","43",2
"7","59",1154
"8","107",132
"9","123",34149
"10","155",541
"11","171",2
"12","187",10999
"13","219",2
"14","233",98
"15","235",5825
"16","249",5202
"17","251",211606
