"","code","area_ha"
"1","1",72907
"2","2",8648
"3","3",1800
"4","4",45663
"5","27",3
"6","59",413
"7","107",4
"8","123",2332
"9","155",1
"10","187",25
"11","233",181
"12","235",1007
"13","249",11878
"14","251",164376
