"","code","area_ha"
"1","1",5706
"2","2",36038
"3","3",15420
"4","4",3776
"5","10",4874
"6","27",217
"7","59",1859
"8","91",14
"9","123",15366
"10","155",28
"11","187",423
"12","219",3
"13","249",490
"14","251",225024
