"","code","area_ha"
"1","1",12229
"2","2",36426
"3","3",28978
"4","4",14833
"5","59",82
"6","107",194
"7","123",5059
"8","187",35
"9","233",504
"10","235",6323
"11","249",16717
"12","251",187836
