"","paddy_raster_df","Freq"
"1","101",6951.5625
"2","102",4599.1875
"3","103",3370.8125
"4","104",14708.4375
"5","201",7010.0625
"6","202",104511.875
"7","203",22700.25
"8","204",7642.8125
"9","301",2134.9375
"10","302",616.6875
"11","303",14125.1875
"12","304",20542.25
"13","401",4050.25
"14","402",16234.9375
"15","403",2695.6875
"16","404",76186.875
