"","code","area_ha"
"1","1",13754
"2","2",18035
"3","3",1199
"4","4",7106
"5","10",102271
"6","11",3
"7","27",42
"8","43",27
"9","59",691
"10","75",4
"11","91",9
"12","107",16
"13","123",3030
"14","139",1
"15","155",13
"16","171",5
"17","187",130
"18","219",1
"19","233",86
"20","235",462
"21","249",16144
"22","251",146209
