"","code","area_ha"
"1","1",121010
"2","2",12234
"3","3",1796
"4","4",29881
"5","27",194
"6","43",3
"7","59",802
"8","91",26
"9","107",32
"10","123",6089
"11","155",257
"12","187",816
"13","219",30
"14","235",673
"15","249",5759
"16","251",129636
