"","code","area_ha"
"1","1",153285
"2","2",11089
"3","3",3434
"4","4",29043
"5","11",8
"6","27",51
"7","43",1
"8","59",206
"9","75",1
"10","91",10
"11","107",8
"12","123",928
"13","155",7
"14","187",13
"15","219",3
"16","233",43
"17","235",371
"18","249",7588
"19","251",33939
