"","code","area_ha"
"1","1",54780
"2","2",149142
"3","3",52347
"4","4",27188
"5","27",57
"6","59",673
"7","91",1
"8","107",19
"9","123",1411
"10","155",7
"11","187",113
"12","219",4
"13","233",133
"14","235",631
"15","249",3566
"16","251",19166
