"","paddy_raster_df","Freq"
"1","101",33457.4375
"2","102",4817.1875
"3","103",2010
"4","104",14356
"5","201",5323.1875
"6","202",101982.3125
"7","203",12673.375
"8","204",6371.4375
"9","301",3729.5625
"10","302",1363.25
"11","303",13953.6875
"12","304",12594.8125
"13","401",16469.3125
"14","402",15867.625
"15","403",4252.1875
"16","404",58855.4375
