"","code","area_ha"
"1","1",1077
"2","2",3610
"3","3",1492
"4","4",444
"5","11",17
"6","27",1047
"7","43",60
"8","59",6409
"9","91",82
"10","107",186
"11","123",21644
"12","139",1
"13","155",814
"14","171",9
"15","187",1580
"16","219",110
"17","233",53
"18","235",2726
"19","249",2435
"20","251",265442
