"","paddy_raster_df","Freq"
"1","101",85513.875
"2","102",3303.3125
"3","103",5724
"4","104",16269.4375
"5","201",3049.25
"6","202",48365.375
"7","203",15277.375
"8","204",5896.5625
"9","301",11590.625
"10","302",735.375
"11","303",21899.25
"12","304",20797.5625
"13","401",18639.125
"14","402",4973.625
"15","403",3610.4375
"16","404",42432
