"","code","area_ha"
"1","1",183
"2","2",2001
"3","3",28
"4","4",211
"5","43",12
"6","59",307
"7","107",681
"8","123",26591
"9","171",15
"10","187",2136
"11","233",31
"12","235",10684
"13","249",1629
"14","251",264729
