"","paddy_raster_df","Freq"
"1","101",30974.6875
"2","102",10334.875
"3","103",5943.75
"4","201",8175.0625
"5","202",140648.75
"6","203",19678.375
"7","301",766
"8","302",2291.5625
"9","303",21588.875
"10","304",9918.375
"11","401",8744.5625
"12","402",6751.25
"13","404",41088.9375
