"","code","area_ha"
"1","1",6711
"2","2",19458
"3","3",4280
"4","4",46313
"5","10",41395
"6","27",7
"7","59",314
"8","107",62
"9","123",1953
"10","187",29
"11","233",38
"12","235",1317
"13","249",17008
"14","251",101143
