"","code","area_ha"
"1","1",55837
"2","2",3470
"3","3",2580
"4","4",23400
"5","27",33
"6","59",325
"7","91",5
"8","107",1
"9","123",1941
"10","155",4
"11","187",23
"12","233",19
"13","235",1117
"14","249",11129
"15","251",140144
