"","code","area_ha"
"1","1",6466
"2","2",62620
"3","3",7231
"4","4",87368
"5","11",37
"6","27",1018
"7","43",71
"8","59",2789
"9","75",1
"10","91",63
"11","107",98
"12","123",6725
"13","139",24
"14","155",174
"15","171",10
"16","187",338
"17","219",8
"18","233",7
"19","235",1108
"20","249",8553
"21","251",124529
