"","code","area_ha"
"1","1",24192
"2","2",53846
"3","3",10871
"4","4",15073
"5","59",48
"6","107",38
"7","123",1253
"8","187",2
"9","233",350
"10","235",2074
"11","249",47752
"12","251",153739
