"","code","area_ha"
"1","1",5670
"2","2",7937
"3","3",5398
"4","4",1322
"5","10",119516
"6","27",15
"7","59",1135
"8","123",7901
"9","155",3
"10","187",88
"11","219",1
"12","249",9366
"13","251",150886
