"","code","area_ha"
"1","1",28563
"2","2",120244
"3","3",72834
"4","4",9176
"5","27",13
"6","59",99
"7","91",2
"8","107",4
"9","123",471
"10","155",1
"11","187",3
"12","233",365
"13","235",748
"14","249",27628
"15","251",49087
