"","code","area_ha"
"1","1",1496
"2","2",18453
"3","3",38952
"4","4",33914
"5","27",450
"6","43",3
"7","59",1811
"8","91",31
"9","107",51
"10","123",5686
"11","155",82
"12","187",207
"13","219",15
"14","233",110
"15","235",1061
"16","249",9747
"17","251",127951
