"","code","area_ha"
"1","1",1395
"2","2",1095
"3","3",193
"4","4",619
"5","27",15352
"6","28",170
"7","59",4215
"8","91",15
"9","107",17
"10","123",16726
"11","155",1898
"12","187",2004
"13","219",3
"14","235",471
"15","249",1707
"16","251",194148
