"","code","area_ha"
"1","1",30165
"2","2",57177
"3","3",16557
"4","4",34346
"5","10",35881
"6","27",21
"7","59",549
"8","91",2
"9","123",2217
"10","155",4
"11","187",64
"12","249",35942
"13","251",96313
