"","x"
"Accuracy",0.924581005586592
"Kappa",0.899441340782123
"AccuracyLower",0.902737902314173
"AccuracyUpper",0.942838053116068
"AccuracyNull",0.25
"AccuracyPValue",4.94065645841247e-324
"McnemarPValue",0.0640544247966157
