"","x"
"Accuracy",0.927374301675978
"Kappa",0.90316573556797
"AccuracyLower",0.905848991002885
"AccuracyUpper",0.945287215033688
"AccuracyNull",0.25
"AccuracyPValue",0
"McnemarPValue",0.0118095151563751
