"","x"
"Accuracy",0.930167597765363
"Kappa",0.906890130353818
"AccuracyLower",0.908968067823337
"AccuracyUpper",0.947728185822716
"AccuracyNull",0.25
"AccuracyPValue",0
"McnemarPValue",0.107755178901229
