"","paddy_raster_df","Freq"
"1","101",4894.5
"2","102",5509.5
"3","103",735.1875
"4","104",2643.9375
"5","201",4001.0625
"6","202",81658.6875
"7","203",11231.0625
"8","204",5942.125
"9","301",2288.25
"10","302",1927
"11","303",19164.8125
"12","304",16222.6875
"13","401",35441.25
"14","402",34663.25
"15","403",3305.4375
"16","404",78449
