"","code","area_ha"
"1","1",1553
"2","2",21042
"3","3",32550
"4","4",35102
"5","27",141
"6","59",553
"7","91",6
"8","123",4472
"9","155",8
"10","187",56
"11","235",83
"12","249",250
"13","251",144212
