"","code","area_ha"
"1","1",832
"2","2",2732
"3","3",1846
"4","4",2070
"5","11",41
"6","27",2091
"7","43",151
"8","59",8627
"9","75",3
"10","91",128
"11","107",403
"12","123",19079
"13","139",3
"14","155",564
"15","171",20
"16","187",1163
"17","219",42
"18","233",54
"19","235",4914
"20","249",5142
"21","251",190123
