"","x"
"Accuracy",0.347765363128492
"Kappa",0.130353817504655
"AccuracyLower",0.312870978196195
"AccuracyUpper",0.383920287907421
"AccuracyNull",0.25
"AccuracyPValue",3.51342448419739e-09
"McnemarPValue",0.927186086201832
