"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"1","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",1,0.69272076372315,0.590294351630867,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"2","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",2,0.677804295942721,0.570405727923628,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"3","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",3,0.6736276849642,0.564836913285601,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"4","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",4,0.674821002386635,0.56642800318218,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"5","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",5,0.676610978520286,0.568814638027049,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"6","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",6,0.675417661097852,0.567223548130469,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"7","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",7,0.677207637231504,0.569610182975338,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"8","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",8,0.675417661097852,0.567223548130469,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"9","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",9,0.678997613365155,0.571996817820207,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
"10","Phase ~ VV1 + VV2 + VV3","rf",1676,716,3,"noProc",10,0.676610978520286,0.568814638027049,0.70391061452514,0.605214152700186,0.668980760767281,0.737150198730606,0.25,3.65987560027557e-143,0.0291219699594484,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.914338919925512,0.953445065176909,0.837988826815642,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.907578558225508,0.915921288014311,0.880626223091977,0.899441340782123,0.737142857142857,0.840764331210191,0.575609756097561,0.698324022346369,0.720670391061452,0.737430167597765,0.659217877094972,0.698324022346369,0.728813559322034,0.785714285714286,0.614583333333333,0.698324022346369,0.25,0.25,0.25,0.25,0.180167597765363,0.184357541899441,0.164804469273743,0.174581005586592,0.244413407821229,0.21927374301676,0.286312849162011,0.25,0.817504655493482,0.845437616387337,0.748603351955307,0.798882681564246
