"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy"
"1","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",1,0.713007159904535,0.617342879872713,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"2","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",2,0.702863961813842,0.60381861575179,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"3","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",3,0.696300715990454,0.595067621320605,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"4","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",4,0.701670644391408,0.602227525855211,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"5","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",5,0.698090692124105,0.597454256165473,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"6","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",6,0.698687350835322,0.598249801113763,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"7","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",7,0.702863961813842,0.60381861575179,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"8","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",8,0.694510739856802,0.592680986475736,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"9","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",9,0.698687350835322,0.598249801113763,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
"10","Phase ~ VV1 + VV2 + VV3 + diff_VV1 + diff_VV2 + diff_VV3","rf",1676,716,6,"noProc",10,0.702863961813842,0.60381861575179,0.713687150837989,0.618249534450652,0.679044469996981,0.746558059471463,0.25,3.31307621687048e-149,0.154795002058881,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.914338919925512,0.940409683426443,0.852886405959032,0.910614525139665,0.734104046242774,0.804878048780488,0.614634146341464,0.724137931034483,0.904235727440147,0.914855072463768,0.896281800391389,0.902214022140221,0.734104046242775,0.804878048780488,0.614634146341463,0.724137931034483,0.709497206703911,0.737430167597765,0.70391061452514,0.70391061452514,0.721590909090909,0.769679300291545,0.65625,0.713881019830028,0.25,0.25,0.25,0.25,0.177374301675978,0.184357541899441,0.175977653631285,0.175977653631285,0.241620111731844,0.229050279329609,0.286312849162011,0.243016759776536,0.811918063314711,0.838919925512104,0.778398510242086,0.807262569832402
