"","x"
"Accuracy",0.70391061452514
"Kappa",0.605214152700186
"AccuracyLower",0.668980760767281
"AccuracyUpper",0.737150198730606
"AccuracyNull",0.25
"AccuracyPValue",3.65987560027557e-143
"McnemarPValue",0.0291219699594484
