"","code","area_ha"
"1","1",1299
"2","2",39550
"3","3",101063
"4","4",35074
"5","11",32
"6","27",684
"7","43",25
"8","59",2209
"9","75",6
"10","91",53
"11","107",55
"12","123",4318
"13","155",208
"14","171",6
"15","187",327
"16","219",19
"17","233",235
"18","235",838
"19","249",22717
"20","251",100501
