"","code","area_ha"
"1","1",139
"2","2",1804
"3","3",13032
"4","4",6842
"5","10",99350
"6","27",93
"7","59",319
"8","91",4
"9","107",109
"10","123",2156
"11","155",23
"12","187",44
"13","219",1
"14","233",2
"15","235",3351
"16","249",1143
"17","251",180826
