"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","VEG.REPRO.corr","VEG.REPRO.lag","VEG.RIPE.corr","VEG.RIPE.lag","REPRO.RIPE.corr","REPRO.RIPE.lag","VEG.planting.corr","VEG.planting.lag","VEG.harvested.corr","VEG.harvested.lag","REPRO.harvested.corr","REPRO.harvested.lag","RIPE.harvested.corr","RIPE.harvested.lag","planting.harvested.corr","planting.harvested.lag"
"40","JAWA BARAT","SUBANG","CIBOGO",3213060,0.529677903546202,-3,0.240034411220207,-6,0.535485009373281,-2,0.372941608193111,0,0.421417967080204,-6,0.644105704878505,-3,0.603788008035571,0,0.609927112365674,-7
"41","JAWA BARAT","SUBANG","SUBANG",3213070,0.598176563279365,-4,0.285366037704545,-6,0.366071455945885,-2,0.115038598635374,0,0.180515683248271,-5,0.0888911619064848,-4,0.198384092426991,-2,0.642568337201618,-7
"42","JAWA BARAT","SUBANG","KALIJATI",3213080,0.376351025165356,-4,0.325235824727528,-6,0.551691613826834,-2,0.556051775867213,0,0.236058711401546,-6,0.23708763655774,-4,0.341014718973557,-3,0.479942007330154,-7
"43","JAWA BARAT","SUBANG","DAWUAN",3213081,0.292352752625397,-4,0.266676695480209,-7,0.388052300271798,-2,-0.0447507637220902,0,0.0580216280424164,-8,0.138626557524552,-3,0.145876656946392,-2,0.741438091519849,-8
"44","JAWA BARAT","SUBANG","CIPEUNDEUY",3213090,0.453029637007978,-4,0.434079101163683,-6,0.712874181106482,-2,0.200810098015616,0,0.311349802321474,-5,0.229207125584574,-4,0.242554024211794,-3,0.514704026759583,-8
"45","JAWA BARAT","SUBANG","PABUARAN",3213100,0.536333741506234,-3,0.329728277441087,-6,0.597067760164821,-3,0.457312986913755,0,0.339679674242542,-8,0.5982351736814,-3,0.698804445082674,-1,0.66179990993927,-8
"46","JAWA BARAT","SUBANG","PATOKBEUSI",3213110,0.711994592975568,-4,0.398473790554097,-6,0.614951006687065,-3,0.495772307491533,0,0.440315582770977,-8,0.642928484949943,-3,0.618129645914022,0,0.72447579164907,-7
"47","JAWA BARAT","SUBANG","PURWADADI",3213120,0.485343368785416,-5,0.376239736493981,-6,0.694270524178938,-2,0.094314197226199,0,0.133520831018964,-9,0.237051926397924,-2,0.125046331934738,0,0.602124331909407,-8
"48","JAWA BARAT","SUBANG","CIKAUM",3213130,0.51553758616838,-3,0.439046441725698,-7,0.842781965278758,-3,0.399605628755366,0,0.334179747010095,-7,0.529802275114687,-4,0.583864177136059,-1,0.672543042353962,-7
"49","JAWA BARAT","SUBANG","PAGADEN",3213140,0.587177957529804,-4,0.309859065401709,-6,0.579052127078767,-3,0.468584457499711,0,0.503387700892514,-6,0.58790792316362,-3,0.533942065846379,0,0.759481608819615,-7
"50","JAWA BARAT","SUBANG","PAGADEN BARAT",3213141,0.457921618478548,-3,0.316954403621131,-6,0.633619313960049,-2,0.356659038368995,0,0.430009425431365,-7,0.432779648551625,-3,0.524745852181529,-1,0.682073636601036,-8
"51","JAWA BARAT","SUBANG","CIPUNAGARA",3213150,0.589104737927671,-3,0.273109378725095,-6,0.544108547366563,-3,0.593493067427275,0,0.415269968995665,-6,0.654996768645107,-3,0.540917987190344,-1,0.571430731236429,-7
"52","JAWA BARAT","SUBANG","COMPRENG",3213160,0.659551426881344,-4,0.532477936852274,-7,0.829577094270927,-2,0.118472260517543,0,0.36966446761631,-6,0.353205703129996,-2,0.439834901601321,0,0.685399031303946,-8
"53","JAWA BARAT","SUBANG","BINONG",3213170,0.518355891987026,-4,0.527348713661625,-7,0.869350209283891,-3,0.486329388211413,0,0.345168986440585,-7,0.353084853227272,-2,0.457307134867341,-1,0.587023556986973,-7
"54","JAWA BARAT","SUBANG","TAMBAKDAHAN",3213171,0.820144293750749,-5,0.707691988014233,-7,0.793224476143267,-3,0.422729651525769,0,0.643584807442562,-7,0.785884886441349,-2,0.818931048534675,0,0.53784742457822,-9
"55","JAWA BARAT","SUBANG","CIASEM",3213180,0.553760541578307,-5,0.539910992006794,-6,0.847286991506308,-2,0.430146204106008,0,0.461482445335694,-6,0.682899873635269,-3,0.713846026039567,-1,0.684124796128059,-7
"56","JAWA BARAT","SUBANG","PAMANUKAN",3213190,0.751930115246378,-4,0.751378531149264,-7,0.860521290310638,-2,0.387534138969238,0,0.663828825965774,-7,0.782879421241209,-2,0.779780669021582,0,0.561926523036928,-8
"57","JAWA BARAT","SUBANG","SUKASARI",3213191,0.783566754425316,-5,0.715981194567784,-7,0.850234333587009,-3,0.358475787622353,0,0.656781831899575,-6,0.773420294385769,-2,0.73361977022174,0,0.69949938350481,-8
"58","JAWA BARAT","SUBANG","PUSAKANAGARA",3213200,0.598528224686813,-3,0.586741310258724,-6,0.907717006916235,-2,0.479859117795985,0,0.515421664381098,-7,0.775030240014284,-3,0.781221171542276,-1,0.797922360658382,-8
"59","JAWA BARAT","SUBANG","PUSAKAJAYA",3213201,0.718440621440059,-4,0.728935828701005,-6,0.884526672614179,-2,0.675170540731435,0,0.62767722216403,-7,0.638701695742382,-5,0.693345851949687,-1,0.611591485784918,-9
"60","JAWA BARAT","SUBANG","LEGONKULON",3213210,0.528191195154351,-4,0.459857939960698,-6,0.858675998471543,-2,0.436453855031403,0,0.439947058839351,-7,0.611189346396375,-3,0.591924844082892,0,0.868778071714958,-8
"61","JAWA BARAT","SUBANG","BLANAKAN",3213220,0.741127030966432,-4,0.653623555989098,-6,0.84879978760903,-3,0.424734729904952,0,0.607032377638766,-6,0.590224045586977,-2,0.469842208437995,0,0.675370068214013,-8
"62","JAWA BARAT","KARAWANG","PANGKALAN",3215010,0.373518624777058,-5,0.384201291097668,-6,0.485836415701604,-2,0.520400217966806,0,0.337535922440324,-7,0.478132221715413,-3,0.403985748633399,-2,0.713533878280956,-7
"63","JAWA BARAT","KARAWANG","TEGALWARU",3215011,0.488359737445198,-3,0.337327502282018,-6,0.513707535453183,-2,0.485004501527585,0,0.455623182716614,-8,0.492413085275596,-3,0.628474415269783,-2,0.578883494771651,-7
"64","JAWA BARAT","KARAWANG","CIAMPEL",3215020,0.45146229827454,-3,0.212468926219157,-6,0.484948085910401,-1,0.0867788435960682,-2,0.0823558062103556,-8,0.136321858905977,-4,0.200318260840381,-3,0.293130270549723,-7
"65","JAWA BARAT","KARAWANG","TELUKJAMBE TIMUR",3215031,0.292791295329986,-3,0.0862087979056481,-6,0.622235747982942,-2,0.331045258890314,0,0.171402484296501,-7,0.415802917626334,-5,0.398697866792695,-3,0.471944971474688,-7
"66","JAWA BARAT","KARAWANG","TELUKJAMBE BARAT",3215032,0.392603920216392,-5,0.254650123450172,-6,0.440423529073676,-1,0.299095092742219,-1,0.251645263114093,-9,0.537072749008714,-3,0.585433880893354,-3,0.615774860390498,-7
"67","JAWA BARAT","KARAWANG","KLARI",3215040,0.042831778683228,-3,0.048288124211679,-7,0.472786165856765,-1,0.0768971127737192,0,0.202267740126053,-5,0.135772520204437,-5,0.138741299630535,0,0.248578580677633,-9
"68","JAWA BARAT","KARAWANG","CIKAMPEK",3215050,0.275575389344347,-3,-0.0232756307862549,-6,0.465448310038152,-1,0.3081749725781,0,0.335169853253044,-5,0.520154926113896,-3,0.75021119662415,-1,0.442986530455369,-5
"69","JAWA BARAT","KARAWANG","PURWASARI",3215051,0.246352406824398,-3,0.30342945447903,-8,0.701855960400645,-2,0.295077584585366,0,0.173083305335493,-7,0.710339874833284,-5,0.805885903039814,-3,0.616803356057352,-8
"70","JAWA BARAT","KARAWANG","TIRTAMULYA",3215060,0.392738749471239,-4,0.25791862867307,-6,0.705980231988711,-2,0.459875167917902,0,0.354540594237983,-8,0.777194150196041,-4,0.752700634873957,-3,0.581405099381465,-8
"71","JAWA BARAT","KARAWANG","JATISARI",3215070,0.458049540767304,-4,0.353016917637619,-6,0.730965390413646,-2,0.548507517200148,0,0.389199502762728,-8,0.718689833097724,-4,0.737739096523181,-2,0.469923136358573,-9
"72","JAWA BARAT","KARAWANG","BANYUSARI",3215071,0.514811721477427,-5,0.470185044590474,-6,0.733988766075747,-3,0.519692636900593,0,0.532184905148495,-7,0.692537449896819,-4,0.766238830529248,-1,0.579870344684434,-9
"73","JAWA BARAT","KARAWANG","KOTABARU",3215072,0.484281358677164,-4,0.27222117194818,-6,0.590087083115529,-1,0.397251671896923,0,0.255020729936085,-8,0.614727591317864,-4,0.68408485340496,-2,0.621035696026157,-8
