"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","region","TAHUN","BULAN","period1","period","BL","VEG","REPRO","RIPE","total","Paddy_planting","Paddy_harvested","luas_baku_ha","area_RS","area_factor"
"1539","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2017,"JULI","2017-07","'2017-07-23",1716,3618.4375,3.3125,0.3125,5338.0625,150,648,5156,5341.90256018204,1.03605557800272
"1540","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2017,"JULI","2017-07","'2017-07-23",1217.9375,4010.75,7.3125,1.875,5237.875,1368,65,5395,5243.21303996577,0.971865253005703
"1541","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2017,"JULI","2017-07","'2017-07-23",2577.8125,2154.0625,0,38.25,4770.125,525,1096,4416,4771.50797641596,1.08050452364492
"1542","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2017,"JULI","2017-07","'2017-07-23",2327.4375,2672.375,7.8125,52.625,5060.25,49,2674,5658,5061.17397415128,0.894516432334974
"1543","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2017,"JULI","2017-07","'2017-07-23",1268.75,3582.1875,8.1875,15.6875,4874.8125,63,360,4931,4881.18633072389,0.989897856565381
"1544","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2017,"JULI","2017-07","'2017-07-23",885.375,2077.5,33,11.25,3007.125,2014,0,3166,3012.51302481257,0.951520222619259
"1545","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2017,"AGUSTUS","2017-08","'2017-08-04",3474,146.8125,659.6875,106.875,4387.375,187,506,3978,4402.86213902765,1.10680295098734
"1546","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2017,"AGUSTUS","2017-08","'2017-08-04",6957.0625,122.625,919.6875,17.625,8017,84,0,5796,8058.97923604531,1.39043810145709
"1547","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2017,"AGUSTUS","2017-08","'2017-08-04",9863.125,7,169.5,1.5,10041.125,18,0,6916,10063.7842122026,1.45514520130171
"1548","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2017,"AGUSTUS","2017-08","'2017-08-04",4118.1875,427.25,1060.125,628.25,6233.8125,108,0,5950,6240.5684861788,1.04883503969392
"1549","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2017,"AGUSTUS","2017-08","'2017-08-04",3688.5,9.625,261.3125,142.875,4102.3125,0,322,5671,4120.33808273943,0.72656287828239
"1550","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2017,"AGUSTUS","2017-08","'2017-08-04",6441.375,24.5625,541.0625,236.125,7243.125,0,0,5099,7296.95292628421,1.43105568273862
"1551","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2017,"AGUSTUS","2017-08","'2017-08-04",3890.75,212.5625,76.6875,518.875,4698.875,0,3611,5000,4708.56003908496,0.941712007816992
"1552","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1961.6875,1372.25,45.3125,214.9375,3594.1875,331,730,3219,3601.47475103944,1.11881787854596
"1553","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1711.25,1955.5,12.4375,3,3682.1875,1602,108,3731,3692.37104371059,0.989646487191261
"1554","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2017,"AGUSTUS","2017-08","'2017-08-04",2557.75,407.375,28.0625,19.8125,3013,202,252,2856,3011.47721603542,1.05443880113285
"1555","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2017,"AGUSTUS","2017-08","'2017-08-04",323.75,764.875,1029.0625,361.75,2479.4375,49,1976,2915,2485.15023091493,0.852538672698088
"1556","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1542.4375,301.625,174.375,220.375,2238.8125,30,2192,2570,2245.22589752096,0.873628753899208
"1557","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1846.5625,2457,288.4375,18.375,4610.375,45,0,5476,4622.50756230355,0.844139437966318
"1558","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2017,"AGUSTUS","2017-08","'2017-08-04",720.8125,926.6875,349.4375,57.8125,2054.75,45,808,2245,2065.51846416008,0.920052768000034
"1559","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2017,"AGUSTUS","2017-08","'2017-08-04",602.4375,560.625,827.75,302.9375,2293.75,0,813,2112,2301.12415049684,1.08954741974282
"1560","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2017,"AGUSTUS","2017-08","'2017-08-04",2813.375,567.0625,163.75,140.1875,3684.375,0,1625,4016,3697.46986537968,0.92068472743518
"1561","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1294.6875,968.5625,1744.75,590.4375,4598.4375,0,3894,4304,4606.89381574102,1.0703749571889
"1562","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2017,"AGUSTUS","2017-08","'2017-08-04",560.5625,466.5,895.6875,677.125,2599.875,55,2602,2999,2609.27535594125,0.870048468136462
"1563","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2017,"AGUSTUS","2017-08","'2017-08-04",494.625,184.5,119.0625,283.5625,1081.75,0,1310,1987,1084.93057469694,0.546014380823824
"1564","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2017,"AGUSTUS","2017-08","'2017-08-04",610.875,290.4375,544.75,258.4375,1704.5,18,729,1758,1710.75071367456,0.973123272852426
"1565","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2017,"AGUSTUS","2017-08","'2017-08-04",609.3125,149.125,505.1875,109.375,1373,24,461,1981,1380.5777159554,0.696909498210704
"1566","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2017,"AGUSTUS","2017-08","'2017-08-04",314.125,72.0625,281.1875,25.6875,693.0625,0,952,1281,697.089011471824,0.544175652983469
"1567","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2017,"AGUSTUS","2017-08","'2017-08-04",486.375,62.9375,36.75,8.0625,594.125,0,264,816,596.904010282201,0.731500012600737
"1568","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1251.5,350.6875,156.3125,709.0625,2467.5625,66,1844,2554,2478.52746883478,0.970449283020664
"1569","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2017,"AGUSTUS","2017-08","'2017-08-04",434.75,616.625,470.4375,429.625,1951.4375,0,1499,2418,1958.01120925015,0.809764768093527
"1570","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1298.4375,950.1875,1076.375,1730.75,5055.75,0,3802,7244,5066.03127002204,0.699341699340425
"1571","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1590.125,3321,481.0625,543.3125,5935.5,54,1289,6250,5940.94825888658,0.950551721421854
"1572","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2017,"AGUSTUS","2017-08","'2017-08-04",203.1875,1756.4375,1352.3125,513.6875,3825.625,0,1105,3930,3830.67794699589,0.974727212976053
"1573","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2017,"AGUSTUS","2017-08","'2017-08-04",1226.125,4518.1875,257.125,404.0625,6405.5,900,645,6100,6418.52206261437,1.05221673157613
"1574","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2017,"AGUSTUS","2017-08","'2017-08-04",524.6875,2812.75,5.5,0.875,3343.8125,1026,0,3445,3351.05294213969,0.972729446194394
"1575","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2017,"AGUSTUS","2017-08","'2017-08-04",428.6875,2054.75,28.625,0.6875,2512.75,0,0,3175,2522.77072371809,0.794573456289161
"1576","JAWA BARAT","SUBANG","SAGALAHERANG",3213010,3213,2017,"AGUSTUS","2017-08","'2017-08-04",320.1875,85.25,121.5625,398.6875,925.6875,450,90,1168,938.633834082657,0.803624857947481
"1577","JAWA BARAT","SUBANG","SERANGPANJANG",3213011,3213,2017,"AGUSTUS","2017-08","'2017-08-04",505.6875,245.9375,535.375,274.375,1561.375,550,545,1406,1599.01751759538,1.13728130696685
"1578","JAWA BARAT","SUBANG","JALANCAGAK",3213020,3213,2017,"AGUSTUS","2017-08","'2017-08-04",279.0625,94.25,51.6875,137.6875,562.6875,86,386,699,581.95099228709,0.832547914573806
"1579","JAWA BARAT","SUBANG","CIATER",3213021,3213,2017,"AGUSTUS","2017-08","'2017-08-04",432.4375,38.75,14.9375,441.5625,927.6875,128,606,1240,950.569956300227,0.766588674435667
"1580","JAWA BARAT","SUBANG","CISALAK",3213030,3213,2017,"AGUSTUS","2017-08","'2017-08-04",428.3125,160.3125,292.625,410.9375,1292.1875,450,403,1676,1327.83100452924,0.792261935876634
"1581","JAWA BARAT","SUBANG","KASOMALANG",3213031,3213,2017,"AGUSTUS","2017-08","'2017-08-04",171.3125,62.25,252.4375,187.6875,673.6875,98,321,926,694.805261715815,0.750329656280577
"1582","JAWA BARAT","SUBANG","TANJUNGSIANG",3213040,3213,2017,"AGUSTUS","2017-08","'2017-08-04",680.375,205.9375,76,292,1254.3125,110,287,1688,1281.27894699093,0.759051508880882
"1583","JAWA BARAT","SUBANG","CIJAMBE",3213050,3213,2017,"AGUSTUS","2017-08","'2017-08-04",828.8125,305.375,434.875,674.75,2243.8125,70,870,1910,2316.19835203259,1.2126692942579
"1584","JAWA BARAT","SUBANG","CIBOGO",3213060,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1268.5625,282.1875,265.8125,126.5625,1943.125,660,576,2164,1989.51950385749,0.919371304924903
"1585","JAWA BARAT","SUBANG","SUBANG",3213070,3213,2017,"AGUSTUS","2017-08","'2017-08-04",597,263.25,129.5625,290.3125,1280.125,175,720,1590,1311.85120303567,0.825063649707968
"1586","JAWA BARAT","SUBANG","KALIJATI",3213080,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1041.125,241.3125,693.875,513.25,2489.5625,46,490,870,2548.81016370786,2.92966685483663
"1587","JAWA BARAT","SUBANG","DAWUAN",3213081,3213,2017,"AGUSTUS","2017-08","'2017-08-04",234.1875,57.375,173.9375,114.4375,579.9375,450,1058,2117,596.645815639273,0.281835529352514
"1588","JAWA BARAT","SUBANG","CIPEUNDEUY",3213090,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1120.0625,113.5625,296.875,324.9375,1855.4375,402,483,1525,1932.79605825245,1.26740725131308
"1589","JAWA BARAT","SUBANG","PABUARAN",3213100,3213,2017,"AGUSTUS","2017-08","'2017-08-04",4145.25,510.1875,295.625,448.625,5399.6875,1020,758,4264,5441.43708844259,1.27613440160473
"1590","JAWA BARAT","SUBANG","PATOKBEUSI",3213110,3213,2017,"AGUSTUS","2017-08","'2017-08-04",3131.625,339.5625,2238.3125,1333,7042.5,0,3017,5854,7066.38405189458,1.2071035278262
"1591","JAWA BARAT","SUBANG","PURWADADI",3213120,3213,2017,"AGUSTUS","2017-08","'2017-08-04",469.0625,137.8125,288.25,473.8125,1368.9375,64,584,1280,1417.76235901944,1.10762684298394
"1592","JAWA BARAT","SUBANG","CIKAUM",3213130,3213,2017,"AGUSTUS","2017-08","'2017-08-04",845.375,99.1875,564.875,1167.4375,2676.875,287,504,2673,2723.4368974413,1.01886902261178
"1593","JAWA BARAT","SUBANG","PAGADEN",3213140,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1831.125,463.25,209.6875,168.0625,2672.125,450,802,2701,2691.30194565587,0.99640945785112
"1594","JAWA BARAT","SUBANG","PAGADEN BARAT",3213141,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1579.6875,825.3125,573.125,152.4375,3130.5625,139,415,3424,3150.8717180915,0.920231226078125
"1595","JAWA BARAT","SUBANG","CIPUNAGARA",3213150,3213,2017,"AGUSTUS","2017-08","'2017-08-04",4598.6875,699.75,293.875,331.3125,5923.625,255,394,4989,5973.72196389087,1.19737862575483
"1596","JAWA BARAT","SUBANG","COMPRENG",3213160,3213,2017,"AGUSTUS","2017-08","'2017-08-04",543.625,3788.5625,647.0625,493.375,5472.625,277,2777,5126,5491.74286981692,1.07135054034665
"1597","JAWA BARAT","SUBANG","BINONG",3213170,3213,2017,"AGUSTUS","2017-08","'2017-08-04",369.5,1662.0625,1439.125,538.8125,4009.5,0,1749,3748,4014.25264493568,1.07103859256555
"1598","JAWA BARAT","SUBANG","TAMBAKDAHAN",3213171,3213,2017,"AGUSTUS","2017-08","'2017-08-04",271.3125,4737.125,136.4375,178.375,5323.25,0,0,4715,5334.38089134242,1.13136392181175
"1599","JAWA BARAT","SUBANG","CIASEM",3213180,3213,2017,"AGUSTUS","2017-08","'2017-08-04",555.3125,3169.5625,3220.4375,1855.6875,8801,40,1062,6364,8816.88459665047,1.38543126911541
"1600","JAWA BARAT","SUBANG","PAMANUKAN",3213190,3213,2017,"AGUSTUS","2017-08","'2017-08-04",354.0625,1749.3125,17.75,0,2121.125,443,0,1887,2127.35879520863,1.12737615008407
"1601","JAWA BARAT","SUBANG","SUKASARI",3213191,3213,2017,"AGUSTUS","2017-08","'2017-08-04",566.375,2653.8125,68.8125,2.9375,3291.9375,769,0,3669,3297.92974837434,0.898863381949942
"1602","JAWA BARAT","SUBANG","PUSAKANAGARA",3213200,3213,2017,"AGUSTUS","2017-08","'2017-08-04",1111.0625,1245.6875,35.875,0.9375,2393.5625,1568,0,3060,2399.20022126473,0.784052359890434
"1603","JAWA BARAT","SUBANG","PUSAKAJAYA",3213201,3213,2017,"AGUSTUS","2017-08","'2017-08-04",603,3878.125,28.3125,0.9375,4510.375,800,0,3907,4528.63939336457,1.15910913574727
"1604","JAWA BARAT","SUBANG","LEGONKULON",3213210,3213,2017,"AGUSTUS","2017-08","'2017-08-04",465.8125,2161.5625,53.125,4.3125,2684.8125,1500,0,2630,2693.8086399435,1.0242618402827
"1605","JAWA BARAT","SUBANG","BLANAKAN",3213220,3213,2017,"AGUSTUS","2017-08","'2017-08-04",368.9375,4038.1875,557.0625,253.3125,5217.5,0,205,5300,5233.9803037893,0.987543453545151
"1606","JAWA BARAT","KARAWANG","PANGKALAN",3215010,3215,2017,"AGUSTUS","2017-08","'2017-08-04",2192.9375,230.5,279.3125,291.5,2994.25,32,80,2341,3024.69137744714,1.29205099421065
"1607","JAWA BARAT","KARAWANG","TEGALWARU",3215011,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1106.5,176.3125,269.25,384.8125,1936.875,0,867,1912,1968.29286918545,1.02944187718904
"1608","JAWA BARAT","KARAWANG","CIAMPEL",3215020,3215,2017,"AGUSTUS","2017-08","'2017-08-04",804.375,120.125,79.4375,165.375,1169.3125,86,25,852,1212.66628485266,1.42331723574256
"1609","JAWA BARAT","KARAWANG","TELUKJAMBE TIMUR",3215031,3215,2017,"AGUSTUS","2017-08","'2017-08-04",770.75,104.625,73.6875,67.125,1016.1875,0,427,795,1028.89000178984,1.294201260113
"1610","JAWA BARAT","KARAWANG","TELUKJAMBE BARAT",3215032,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1072.9375,468.8125,762,309.3125,2613.0625,0,648,2091,2625.43208526285,1.25558684135
"1611","JAWA BARAT","KARAWANG","KLARI",3215040,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1960.625,380.25,73.8125,79.125,2493.8125,277,418,1477,2509.20849211122,1.69885476784781
"1612","JAWA BARAT","KARAWANG","CIKAMPEK",3215050,3215,2017,"AGUSTUS","2017-08","'2017-08-04",283.4375,24.25,10.125,15.6875,333.5,0,166,416,341.097460586803,0.819945818718278
"1613","JAWA BARAT","KARAWANG","PURWASARI",3215051,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1549.8125,40.5,53.4375,115.25,1759,0,1010,1476,1767.55992959928,1.19753382764179
"1614","JAWA BARAT","KARAWANG","TIRTAMULYA",3215060,3215,2017,"AGUSTUS","2017-08","'2017-08-04",2664.875,85.5625,302.4375,451.5625,3504.4375,0,749,2517,3507.87439346356,1.39367278246467
"1615","JAWA BARAT","KARAWANG","JATISARI",3215070,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1523.75,201.1875,773.1875,950.4375,3448.5625,0,2485,4067,3968.16354567536,0.975697945826251
"1616","JAWA BARAT","KARAWANG","BANYUSARI",3215071,3215,2017,"AGUSTUS","2017-08","'2017-08-04",452.6875,2805.625,425.6875,538.1875,4222.1875,0,45,3814,4332.16425863318,1.13585848417231
"1617","JAWA BARAT","KARAWANG","KOTABARU",3215072,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1160.8125,52.625,28.5,0.875,1242.8125,0,240,1266,1415.88755857088,1.11839459602755
"1618","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,3215,2017,"AGUSTUS","2017-08","'2017-08-04",361.3125,4228.375,64.125,0.375,4654.1875,3015,0,5218,5031.16497373609,0.96419413065084
"1619","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,3215,2017,"AGUSTUS","2017-08","'2017-08-04",430.25,4972.5,10.5625,2.6875,5416,2026,0,4570,5424.15282934873,1.18690433902598
"1620","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1468.375,1640.5,715,206.25,4030.125,0,972,3798,4033.80555499562,1.06208677066762
"1621","JAWA BARAT","KARAWANG","TALAGASARI",3215100,3215,2017,"AGUSTUS","2017-08","'2017-08-04",920.9375,1402,1196.625,618.8125,4138.375,10,787,4100,4143.89281329533,1.01070556421837
"1622","JAWA BARAT","KARAWANG","MAJALAYA",3215111,3215,2017,"AGUSTUS","2017-08","'2017-08-04",2287.5,55.4375,3,68.25,2414.1875,0,0,2234,2417.29785749492,1.08204917524392
"1623","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1242.375,71.6875,7.1875,29.625,1350.875,148,191,1420,1357.91622764902,0.956279033555647
"1624","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1843.375,327.1875,43.1875,27.3125,2241.0625,312,30,1850,2247.73871897864,1.21499390215061
"1625","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1926.9375,323.6875,711.9375,546.375,3508.9375,91,1264,4191,3515.88719729952,0.838913671510266
"1626","JAWA BARAT","KARAWANG","TEMPURAN",3215130,3215,2017,"AGUSTUS","2017-08","'2017-08-04",633.25,6202.625,314.25,48.5625,7198.6875,703,0,6480,7214.81955529641,1.11339807952105
"1627","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2017,"AGUSTUS","2017-08","'2017-08-04",700.8125,2344.5,936.1875,454,4435.5,0,981,4372,4439.93293505201,1.01553818276578
"1628","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1138.5625,1162.75,33.4375,120.0625,2454.8125,256,484,2026,2469.24261298613,1.21877720285594
"1629","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2017,"AGUSTUS","2017-08","'2017-08-04",601.3125,2788.4375,0.9375,0.375,3391.0625,2765,0,3531,3392.9496452,0.960903326309828
"1630","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2017,"AGUSTUS","2017-08","'2017-08-04",923.1875,4413.375,1.5625,0.125,5338.25,3731,0,5156,5341.90256018204,1.03605557800272
"1631","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2017,"AGUSTUS","2017-08","'2017-08-04",454.125,4717.5625,65.125,0.5625,5237.375,2998,0,5395,5243.21303996577,0.971865253005703
"1632","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1220.5625,3538.4375,10,1,4770,2300,0,4416,4771.50797641596,1.08050452364492
"1633","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2017,"AGUSTUS","2017-08","'2017-08-04",1629.0625,3423.375,3.9375,3.375,5059.75,3042,0,5658,5061.17397415128,0.894516432334974
"1634","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2017,"AGUSTUS","2017-08","'2017-08-04",948.8125,3895.8125,28.375,1.625,4874.625,3260,0,4931,4881.18633072389,0.989897856565381
"1635","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2017,"AGUSTUS","2017-08","'2017-08-04",730,2252.4375,21.5625,2.875,3006.875,283,75,3166,3012.51302481257,0.951520222619259
"1636","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2017,"AGUSTUS","2017-08","'2017-08-16",4245.0625,86.75,37.6875,18.6875,4388.1875,187,506,3978,4402.86213902765,1.10680295098734
"1637","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2017,"AGUSTUS","2017-08","'2017-08-16",7219.125,47.625,625.3125,121.9375,8014,84,0,5796,8058.97923604531,1.39043810145709
"1638","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2017,"AGUSTUS","2017-08","'2017-08-16",9539,6.8125,483.5,7.4375,10036.75,18,0,6916,10063.7842122026,1.45514520130171
"1639","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2017,"AGUSTUS","2017-08","'2017-08-16",5815.5625,89.0625,67.0625,263.3125,6235,108,0,5950,6240.5684861788,1.04883503969392
"1640","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2017,"AGUSTUS","2017-08","'2017-08-16",4064,25.875,8.6875,1.1875,4099.75,0,322,5671,4120.33808273943,0.72656287828239
"1641","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2017,"AGUSTUS","2017-08","'2017-08-16",7117.625,53.375,46.0625,29.5625,7246.625,0,0,5099,7296.95292628421,1.43105568273862
"1642","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2017,"AGUSTUS","2017-08","'2017-08-16",4665.9375,6.3125,6,21.1875,4699.4375,0,3611,5000,4708.56003908496,0.941712007816992
"1643","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2871.25,538.4375,172.75,11.5,3593.9375,331,730,3219,3601.47475103944,1.11881787854596
"1644","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2699.9375,799.1875,177.25,1.0625,3677.4375,1602,108,3731,3692.37104371059,0.989646487191261
"1645","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2792.375,139.8125,67.625,13.3125,3013.125,202,252,2856,3011.47721603542,1.05443880113285
"1646","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1251.25,348.6875,49.6875,829.4375,2479.0625,49,1976,2915,2485.15023091493,0.852538672698088
"1647","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2030.625,72.625,2.9375,131.0625,2237.25,30,2192,2570,2245.22589752096,0.873628753899208
"1648","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2618.875,1273.625,632.5625,83.4375,4608.5,45,0,5476,4622.50756230355,0.844139437966318
"1649","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1245.3125,369.1875,196,244.8125,2055.3125,45,808,2245,2065.51846416008,0.920052768000034
"1650","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1133.9375,438.75,103.625,616.375,2292.6875,0,813,2112,2301.12415049684,1.08954741974282
"1651","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2017,"AGUSTUS","2017-08","'2017-08-16",3356.0625,313.625,2.0625,11.375,3683.125,0,1625,4016,3697.46986537968,0.92068472743518
"1652","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2825,460.8125,96.6875,1214.5625,4597.0625,0,3894,4304,4606.89381574102,1.0703749571889
"1653","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1565.6875,158.875,12.625,861.3125,2598.5,55,2602,2999,2609.27535594125,0.870048468136462
"1654","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2017,"AGUSTUS","2017-08","'2017-08-16",877,24.75,17.75,161.9375,1081.4375,0,1310,1987,1084.93057469694,0.546014380823824
"1655","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1087.125,127.8125,62.875,424.1875,1702,18,729,1758,1710.75071367456,0.973123272852426
"1656","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1346.75,22.6875,2.1875,0.5625,1372.1875,24,461,1981,1380.5777159554,0.696909498210704
"1657","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2017,"AGUSTUS","2017-08","'2017-08-16",690.5,0.1875,0.6875,0.125,691.5,0,952,1281,697.089011471824,0.544175652983469
"1658","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2017,"AGUSTUS","2017-08","'2017-08-16",589.3125,0.6875,3.125,0.375,593.5,0,264,816,596.904010282201,0.731500012600737
"1659","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2017,"AGUSTUS","2017-08","'2017-08-16",2391.75,26.6875,39.4375,7.5625,2465.4375,66,1844,2554,2478.52746883478,0.970449283020664
"1660","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1731.25,40.625,41,136.875,1949.75,0,1499,2418,1958.01120925015,0.809764768093527
"1661","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2017,"AGUSTUS","2017-08","'2017-08-16",4279.5625,306.6875,230.5625,238.625,5055.4375,0,3802,7244,5066.03127002204,0.699341699340425
"1662","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2017,"AGUSTUS","2017-08","'2017-08-16",3258.0625,2386.0625,221.1875,70.375,5935.6875,54,1289,6250,5940.94825888658,0.950551721421854
"1663","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1354.5625,910.125,676.75,883.4375,3824.875,0,1105,3930,3830.67794699589,0.974727212976053
"1664","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1803.5,2845.5,1563.4375,189,6401.4375,900,645,6100,6418.52206261437,1.05221673157613
"1665","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2017,"AGUSTUS","2017-08","'2017-08-16",1143.5625,2115.75,83.875,0.0625,3343.25,1026,0,3445,3351.05294213969,0.972729446194394
"1666","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2017,"AGUSTUS","2017-08","'2017-08-16",764.25,1100.625,640.75,4.9375,2510.5625,0,0,3175,2522.77072371809,0.794573456289161
