"","code","area_ha"
"1","1",73508
"2","2",8393
"3","3",15260
"4","4",38442
"5","43",4
"6","59",170
"7","107",16
"8","123",1594
"9","187",8
"10","233",152
"11","235",1418
"12","249",17453
"13","251",83610
