"","code","area_ha"
"1","1",9
"2","3",14
"3","11",223
"4","27",7052
"5","43",574
"6","59",25777
"7","107",875
"8","123",149577
"9","155",2
"10","171",11
"11","187",96
"12","235",1030
"13","249",2
"14","251",123996
