"","code","area_ha"
"1","1",1100
"2","2",81
"3","4",5
"4","10",248252
"5","27",268
"6","43",8
"7","59",2676
"8","91",17
"9","107",22
"10","123",9570
"11","155",116
"12","187",573
"13","219",1
"14","235",628
"15","249",733
"16","251",45188
