"","code","area_ha"
"1","1",555
"2","2",10393
"3","3",10538
"4","4",16600
"5","27",149
"6","59",608
"7","91",6
"8","123",4850
"9","155",8
"10","187",67
"11","235",397
"12","249",394
"13","251",195463
