"","code","area_ha"
"1","1",53955
"2","2",20671
"3","3",10945
"4","4",8665
"5","11",12
"6","27",8274
"7","43",216
"8","59",1595
"9","91",30
"10","107",303
"11","123",22519
"12","155",1354
"13","171",25
"14","187",1387
"15","219",12
"16","235",1699
"17","249",51
"18","251",177525
