"","code","area_ha"
"1","1",9874
"2","2",31676
"3","3",32620
"4","4",71698
"5","11",31
"6","27",478
"7","43",122
"8","59",3115
"9","91",59
"10","107",134
"11","123",8596
"12","155",145
"13","171",6
"14","187",385
"15","219",12
"16","233",171
"17","235",1094
"18","249",11668
"19","251",137354
