"","code","area_ha"
"1","1",5234
"2","2",55619
"3","3",100843
"4","4",79155
"5","11",1
"6","27",19
"7","43",32
"8","59",330
"9","75",1
"10","91",7
"11","107",101
"12","123",1416
"13","155",2
"14","171",1
"15","187",43
"16","233",319
"17","235",1818
"18","249",5991
"19","251",58291
