"","paddy_raster_df","Freq"
"1","101",47518.875
"2","102",23606.6875
"3","103",2223.125
"4","201",6733.875
"5","202",112301.9375
"6","203",12376.9375
"7","301",3975.5625
"8","302",1841.625
"9","303",13919.4375
"10","304",19416
"11","401",4817
"12","402",10039.125
"13","404",48281.375
