"","paddy_raster_df","Freq"
"1","101",40919.5
"2","102",3224.125
"3","103",4178.625
"4","104",36146.25
"5","201",1374.9375
"6","202",21596.375
"7","203",13430.5625
"8","204",5657.6875
"9","301",6403.8125
"10","302",587.375
"11","303",16748.1875
"12","304",18250.3125
"13","401",26662.5625
"14","402",8947.875
"15","403",3137.125
"16","404",100815.3125
