"","paddy_raster_df","Freq"
"1","101",12303.6875
"2","102",10490.75
"3","103",1535.25
"4","104",7890.0625
"5","201",6904.0625
"6","202",90598.5625
"7","203",3553.75
"8","204",7195
"9","301",1962.25
"10","302",1753.5
"11","303",1487.4375
"12","304",3121.4375
"13","401",15340.6875
"14","402",54174.1875
"15","403",1470.0625
"16","404",88300.625
