"","paddy_raster_df","Freq"
"1","101",150360.4375
"2","102",4426.125
"3","103",1808
"4","201",8765.8125
"5","202",66057.6875
"6","203",7788.625
"7","301",2560.5
"8","302",1563.0625
"9","303",11856.0625
"10","304",17035.8125
"11","401",5202.5625
"12","402",827.3125
"13","404",28863.25
