"","paddy_raster_df","Freq"
"1","101",5528.9375
"2","102",6338.6875
"3","103",2494.1875
"4","104",5709.625
"5","201",6339.5
"6","202",100045.625
"7","203",13556.9375
"8","204",3937
"9","301",4834.625
"10","302",612.1875
"11","303",15477.875
"12","304",13449.125
"13","401",4666.3125
"14","402",30905.25
"15","403",1316.0625
"16","404",92883.3125
