"","code","area_ha"
"1","1",15909
"2","2",36307
"3","3",17550
"4","4",78440
"5","27",13
"6","59",138
"7","123",677
"8","187",7
"9","233",349
"10","235",402
"11","249",32500
"12","251",57728
