"","code","area_ha"
"1","1",22
"2","2",17
"3","3",23
"4","10",60796
"5","27",637
"6","59",2481
"7","91",36
"8","123",8671
"9","155",198
"10","187",387
"11","219",5
"12","249",42
"13","251",166713
