"","subdistrict","code","area_ha"
"1",3212010,1,539.5
"2",3212010,2,5240.3125
"3",3212010,3,104.4375
"4",3212010,4,2632.1875
"5",3212011,1,319.625
"6",3212011,2,2297
"7",3212011,3,24.4375
"8",3212011,4,790.6875
"9",3212020,1,256.625
"10",3212020,2,5728.375
"11",3212020,3,12.625
"12",3212020,4,3751.1875
"13",3212030,1,125.4375
"14",3212030,2,439.0625
"15",3212030,3,76.3125
"16",3212030,4,5374.1875
"17",3212040,1,145.1875
"18",3212040,2,730.6875
"19",3212040,3,7.75
"20",3212040,4,5842.375
"21",3212041,1,37.625
"22",3212041,2,179.5
"23",3212041,3,1.9375
"24",3212041,4,3939.6875
"25",3212050,1,48.3125
"26",3212050,2,75.4375
"27",3212050,3,28.25
"28",3212050,4,4402.125
"29",3212060,1,123.1875
"30",3212060,2,1610.4375
"31",3212060,3,48.25
"32",3212060,4,65.9375
"33",3212061,1,47.9375
"34",3212061,2,1698.875
"35",3212061,3,36.1875
"36",3212061,4,756.625
"37",3212070,1,207.875
"38",3212070,2,1958.4375
"39",3212070,3,97.5
"40",3212070,4,3323.875
"41",3212080,1,229
"42",3212080,2,126.6875
"43",3212080,3,54.5625
"44",3212080,4,2707.5
"45",3212081,1,86.4375
"46",3212081,2,27.125
"47",3212081,3,2.8125
"48",3212081,4,1328.9375
"49",3212090,1,450.9375
"50",3212090,2,2180.5625
"51",3212090,3,1645.4375
"52",3212090,4,219.3125
"53",3212100,1,615.0625
"54",3212100,2,341.0625
"55",3212100,3,359.4375
"56",3212100,4,1019.375
"57",3212101,1,611.625
"58",3212101,2,175.6875
"59",3212101,3,50.25
"60",3212101,4,1056.0625
"61",3212110,1,127.125
"62",3212110,2,47
"63",3212110,3,53.375
"64",3212110,4,3321.125
"65",3212120,1,212.3125
"66",3212120,2,55.25
"67",3212120,3,278.9375
"68",3212120,4,3874.75
"69",3212130,1,29.6875
"70",3212130,2,89.5
"71",3212130,3,35.125
"72",3212130,4,2348.25
"73",3212140,1,108.3125
"74",3212140,2,93.8125
"75",3212140,3,200.1875
"76",3212140,4,644.375
"77",3212150,1,97.8125
"78",3212150,2,533.875
"79",3212150,3,228.5625
"80",3212150,4,1222.5625
"81",3212160,1,34
"82",3212160,2,360.9375
"83",3212160,3,7.5
"84",3212160,4,737.75
"85",3212161,1,42.0625
"86",3212161,2,30.75
"87",3212161,3,19.4375
"88",3212161,4,256.875
"89",3212162,1,46.9375
"90",3212162,2,39.875
"91",3212162,3,17.125
"92",3212162,4,514.625
"93",3212170,1,71.1875
"94",3212170,2,193.8125
"95",3212170,3,68.1875
"96",3212170,4,2014.9375
"97",3212171,1,49.625
"98",3212171,2,416.625
"99",3212171,3,226.875
"100",3212171,4,1239.9375
"101",3212180,1,494.0625
"102",3212180,2,430.3125
"103",3212180,3,246.75
"104",3212180,4,3734.5625
"105",3212190,1,376.5
"106",3212190,2,1363.875
"107",3212190,3,807.0625
"108",3212190,4,3230.5625
"109",3212200,1,466.8125
"110",3212200,2,200.9375
"111",3212200,3,392.6875
"112",3212200,4,2657.875
"113",3212210,1,992.1875
"114",3212210,2,636.4375
"115",3212210,3,1826.375
"116",3212210,4,2796.3125
"117",3212220,1,275.4375
"118",3212220,2,844.125
"119",3212220,3,1609.75
"120",3212220,4,195.375
"121",3212221,1,93.875
"122",3212221,2,1474.5
"123",3212221,3,1146.8125
"124",3212221,4,38
"125",3213010,1,128.8125
"126",3213010,2,600.75
"127",3213010,3,197.4375
"128",3213010,4,684.1875
"129",3213011,1,95.1875
"130",3213011,2,416.1875
"131",3213011,3,80.375
"132",3213011,4,457.9375
"133",3213020,1,30.25
"134",3213020,2,450.625
"135",3213020,3,15.9375
"136",3213020,4,257.25
"137",3213021,1,53.9375
"138",3213021,2,222.5625
"139",3213021,3,47.375
"140",3213021,4,235.625
"141",3213030,1,38.1875
"142",3213030,2,262.625
"143",3213030,3,23.25
"144",3213030,4,203.375
"145",3213031,1,46.5625
"146",3213031,2,387.125
"147",3213031,3,209.6875
"148",3213031,4,583.875
"149",3213040,1,108.0625
"150",3213040,2,379.75
"151",3213040,3,82.25
"152",3213040,4,610.6875
"153",3213050,1,175.75
"154",3213050,2,890.8125
"155",3213050,3,142.6875
"156",3213050,4,804.25
"157",3213060,1,134.1875
"158",3213060,2,703.5625
"159",3213060,3,294.375
"160",3213060,4,657.0625
"161",3213070,1,112.875
"162",3213070,2,703
"163",3213070,3,234.625
"164",3213070,4,735.9375
"165",3213080,1,98.3125
"166",3213080,2,363.75
"167",3213080,3,76.5
"168",3213080,4,564.5625
"169",3213081,1,43.25
"170",3213081,2,373.875
"171",3213081,3,257.375
"172",3213081,4,527.625
"173",3213090,1,125.625
"174",3213090,2,556.4375
"175",3213090,3,230.125
"176",3213090,4,762.25
"177",3213100,1,565
"178",3213100,2,2771.6875
"179",3213100,3,459.9375
"180",3213100,4,1381.3125
"181",3213110,1,157.375
"182",3213110,2,1946.1875
"183",3213110,3,47.5
"184",3213110,4,4700.5625
"185",3213120,1,123.1875
"186",3213120,2,758.875
"187",3213120,3,267
"188",3213120,4,833.3125
"189",3213130,1,289.875
"190",3213130,2,1349.5
"191",3213130,3,357.25
"192",3213130,4,1058.25
"193",3213140,1,476.4375
"194",3213140,2,1306.1875
"195",3213140,3,564.375
"196",3213140,4,1019.3125
"197",3213141,1,141.8125
"198",3213141,2,481.375
"199",3213141,3,356.75
"200",3213141,4,524.1875
"201",3213150,1,154.8125
"202",3213150,2,1192.5625
"203",3213150,3,305.875
"204",3213150,4,956.75
"205",3213160,1,972.375
"206",3213160,2,85.875
"207",3213160,3,1598.8125
"208",3213160,4,2685.0625
"209",3213170,1,2773.5
"210",3213170,2,159.4375
"211",3213170,3,2118.125
"212",3213170,4,3972.9375
"213",3213171,1,36.875
"214",3213171,2,266.9375
"215",3213171,3,16.4375
"216",3213171,4,1618.25
"217",3213180,1,956
"218",3213180,2,165.25
"219",3213180,3,1147.6875
"220",3213180,4,6283.4375
"221",3213190,1,1101.0625
"222",3213190,2,3045.0625
"223",3213190,3,1185.25
"224",3213190,4,589.75
"225",3213191,1,118.0625
"226",3213191,2,1373.5625
"227",3213191,3,395.625
"228",3213191,4,87.8125
"229",3213200,1,99.75
"230",3213200,2,1484.125
"231",3213200,3,1100.6875
"232",3213200,4,6.9375
"233",3213201,1,399.5
"234",3213201,2,132.8125
"235",3213201,3,2304.3125
"236",3213201,4,32.8125
"237",3213210,1,32.625
"238",3213210,2,829.75
"239",3213210,3,288.75
"240",3213210,4,27.25
"241",3213220,1,516.6875
"242",3213220,2,1154.5
"243",3213220,3,2003.4375
"244",3213220,4,1409.3125
"245",3215010,1,94.5
"246",3215010,2,2042.125
"247",3215010,3,56
"248",3215010,4,1593.3125
"249",3215011,1,35.875
"250",3215011,2,449.8125
"251",3215011,3,11.5
"252",3215011,4,299.0625
"253",3215020,1,12.875
"254",3215020,2,327.75
"255",3215020,3,27.4375
"256",3215020,4,149.5
"257",3215031,1,76.75
"258",3215031,2,420.75
"259",3215031,3,99.8125
"260",3215031,4,190.125
"261",3215032,1,235.5
"262",3215032,2,690.75
"263",3215032,3,146.6875
"264",3215032,4,2185.5625
"265",3215040,1,107
"266",3215040,2,2513.6875
"267",3215040,3,184.375
"268",3215040,4,1340.9375
"269",3215050,1,4.5
"270",3215050,2,180.3125
"271",3215050,3,0.1875
"272",3215050,4,250.6875
"273",3215051,1,7.0625
"274",3215051,2,445.4375
"275",3215051,3,0.5625
"276",3215051,4,558.875
"277",3215060,1,11.0625
"278",3215060,2,1893.125
"279",3215060,3,1.5625
"280",3215060,4,2714.1875
"281",3215070,1,3.3125
"282",3215070,2,620.1875
"283",3215070,3,0.6875
"284",3215070,4,635.125
"285",3215071,1,634
"286",3215071,2,422.8125
"287",3215071,3,1466.625
"288",3215071,4,1595.5625
"289",3215072,1,30.5625
"290",3215072,2,508.375
"291",3215072,3,3.5625
"292",3215072,4,2528.875
"293",3215081,1,780.6875
"294",3215081,2,3513.6875
"295",3215081,3,1431.3125
"296",3215081,4,211.25
"297",3215082,1,926.9375
"298",3215082,2,2058.875
"299",3215082,3,468.4375
"300",3215082,4,880.1875
"301",3215090,1,39.0625
"302",3215090,2,564.6875
"303",3215090,3,536.1875
"304",3215090,4,2806.125
"305",3215100,1,174.625
"306",3215100,2,613.5625
"307",3215100,3,700.3125
"308",3215100,4,2570.0625
"309",3215111,1,9
"310",3215111,2,1594.5625
"311",3215111,3,2.125
"312",3215111,4,221.875
"313",3215112,1,33.4375
"314",3215112,2,2004.5625
"315",3215112,3,12.25
"316",3215112,4,618.9375
"317",3215113,1,4.5
"318",3215113,2,13.125
"319",3215113,3,0.3125
"320",3215113,4,63.875
"321",3215120,1,82.4375
"322",3215120,2,1438.6875
"323",3215120,3,142.625
"324",3215120,4,2125.3125
"325",3215130,1,1477.125
"326",3215130,2,5022.375
"327",3215130,3,1461.9375
"328",3215130,4,813.6875
"329",3215140,1,162.125
"330",3215140,2,1751.9375
"331",3215140,3,718
"332",3215140,4,2470.4375
"333",3215150,1,322.375
"334",3215150,2,3107.5
"335",3215150,3,28.125
"336",3215150,4,50.375
"337",3215151,1,89.5625
"338",3215151,2,701.5
"339",3215151,3,303.3125
"340",3215151,4,322.75
"341",3215160,1,277.375
"342",3215160,2,3980.75
"343",3215160,3,44.8125
"344",3215160,4,19.5
"345",3215161,1,623.75
"346",3215161,2,3314.25
"347",3215161,3,71
"348",3215161,4,33.5
"349",3215170,1,914.6875
"350",3215170,2,3669.125
"351",3215170,3,54
"352",3215170,4,65.4375
"353",3215180,1,576.4375
"354",3215180,2,4261.3125
"355",3215180,3,65.1875
"356",3215180,4,70.5
"357",3215190,1,545.25
"358",3215190,2,4017.9375
"359",3215190,3,82.625
"360",3215190,4,145.625
"361",3215200,1,329.4375
"362",3215200,2,2339.8125
"363",3215200,3,76.5625
"364",3215200,4,207.4375
