"","subdistrict","code","area_ha"
"1",3212010,1,227.9375
"2",3212010,2,2389.3125
"3",3212010,3,533.75
"4",3212010,4,5365.375
"5",3212011,1,32.5
"6",3212011,2,859.9375
"7",3212011,3,10.4375
"8",3212011,4,2528.875
"9",3212020,1,539.9375
"10",3212020,2,5478.5
"11",3212020,3,215.125
"12",3212020,4,3515.25
"13",3212030,1,794.8125
"14",3212030,2,1813.0625
"15",3212030,3,359.6875
"16",3212030,4,3047.4375
"17",3212040,1,155.1875
"18",3212040,2,792.5
"19",3212040,3,211.5625
"20",3212040,4,5566.875
"21",3212041,1,17.125
"22",3212041,2,280.1875
"23",3212041,3,19.9375
"24",3212041,4,3841.5
"25",3212050,1,36.6875
"26",3212050,2,173.375
"27",3212050,3,43.5625
"28",3212050,4,4300.5
"29",3212060,1,5
"30",3212060,2,16.8125
"31",3212060,3,5.25
"32",3212060,4,1820.75
"33",3212061,1,50.5
"34",3212061,2,232.5625
"35",3212061,3,260.375
"36",3212061,4,1996.1875
"37",3212070,1,55.625
"38",3212070,2,116.375
"39",3212070,3,103.4375
"40",3212070,4,5312.3125
"41",3212080,1,56.5
"42",3212080,2,170.5625
"43",3212080,3,34.8125
"44",3212080,4,2855.875
"45",3212081,1,1.5
"46",3212081,2,1.1875
"47",3212081,3,2.3125
"48",3212081,4,1440.3125
"49",3212090,1,63.8125
"50",3212090,2,60.5625
"51",3212090,3,181.625
"52",3212090,4,4190.25
"53",3212100,1,3.5
"54",3212100,2,5.4375
"55",3212100,3,10.125
"56",3212100,4,2315.875
"57",3212101,1,0.0625
"58",3212101,2,4.1875
"59",3212101,3,0.25
"60",3212101,4,1889.125
"61",3212110,1,45.75
"62",3212110,2,353.5
"63",3212110,3,30.4375
"64",3212110,4,3119
"65",3212120,1,32.6875
"66",3212120,2,49.125
"67",3212120,3,18.75
"68",3212120,4,4320.6875
"69",3212130,1,26.375
"70",3212130,2,75.3125
"71",3212130,3,4.25
"72",3212130,4,2396.625
"73",3212140,1,1.5625
"74",3212140,2,452.5625
"75",3212140,3,2.5
"76",3212140,4,590.0625
"77",3212150,1,72.9375
"78",3212150,2,1132.6875
"79",3212150,3,23.5
"80",3212150,4,853.6875
"81",3212160,1,33.5625
"82",3212160,2,1001.6875
"83",3212160,3,31.1875
"84",3212160,4,73.75
"85",3212161,1,54.625
"86",3212161,2,192.5
"87",3212161,3,22.4375
"88",3212161,4,79.5625
"89",3212162,1,0.875
"90",3212162,2,613.3125
"91",3212162,3,2.375
"92",3212162,4,2
"93",3212170,1,55.875
"94",3212170,2,714.9375
"95",3212170,3,30.8125
"96",3212170,4,1546.5
"97",3212171,1,114.75
"98",3212171,2,1607.1875
"99",3212171,3,23.1875
"100",3212171,4,187.9375
"101",3212180,1,613.125
"102",3212180,2,1085.4375
"103",3212180,3,306.875
"104",3212180,4,2900.25
"105",3212190,1,1898.125
"106",3212190,2,1410.8125
